id,Authors,BestEstimate,CorrelationCoefficient,StandardError,Tstatistic,Observations,DegreesofFreedom,NumberofCountries,TotalSpending,GovernmentConsumption,PublicInvestment,SocialSpending,EducationSpending,HealthSpending,OtherSpending,TradeGlobalization,FinancialGlobalization,OverallEconomicGlobalization,ControlVariables,CountryFixedEffects,TimeFixedEffects,CrossSection,StartingYearData,EndYearData,AdvancedCountriesOnly,DevelopingCountriesOnly,MixofCountries,EconometricStrategy,OLS,RandomEffects,GMM,OtherEstimator,JournalName,YearofPublication,EconomicsJournal,JournalImpactFactor,Primary,Crossauthor,Prior,TermsOfTradeRisk,IncomeLevel,GDPgrowth,Unemployment,LaborPower,PartisanPolitics,OldAge,Democracy,GlobalizationInteracted,OtherGovSpending,LevelLevel,ChangeChange,LevelChange,ChangeLevel
60,Wu and Lin 2012,0,0.171,0.026,6.576923077,270,261,1,0,0,0,0,0,0,1,0,1,0,"GDP per capita, population/counties, minority density, dependency ratio, expenditure dezentralization",0,0,0,1998,2006,0,1,0,Random effects,0,1,0,0,Public Choice,2012,1,1.064,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
60,Wu and Lin 2012,0,0.182,0.026,7,270,261,1,0,0,0,0,0,0,1,0,1,0,"GDP per capita, population/counties, minority density, dependency ratio, vertical imbalance",0,0,0,1998,2006,0,1,0,Random effects,0,1,0,0,Public Choice,2012,1,1.064,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
60,Wu and Lin 2012,1,-0.06,0.018,-3.333333333,270,261,1,0,0,0,0,0,0,1,1,0,0,"GDP per capita, population/counties, minority density, dependency ratio, revenue dezentralization",1,1,0,1998,2006,0,1,0,GMM,0,0,1,0,Public Choice,2012,1,1.064,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
60,Wu and Lin 2012,0,-0.064,0.027,-2.37037037,270,261,1,0,0,0,0,0,0,1,1,0,0,"GDP per capita, population/counties, minority density, dependency ratio, expenditure dezentralization",1,1,0,1998,2006,0,1,0,GMM,0,0,1,0,Public Choice,2012,1,1.064,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
60,Wu and Lin 2012,0,-0.043,0.025,-1.72,270,261,1,0,0,0,0,0,0,1,1,0,0,"GDP per capita, population/counties, minority density, dependency ratio, vertical imbalance",1,1,0,1998,2006,0,1,0,GMM,0,0,1,0,Public Choice,2012,1,1.064,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
60,Wu and Lin 2012,0,-0.1,0.035,-2.857142857,270,261,1,0,0,0,0,0,0,1,0,1,0,"GDP per capita, population/counties, minority density, dependency ratio, revenue dezentralization",1,1,0,1998,2006,0,1,0,GMM,0,0,1,0,Public Choice,2012,1,1.064,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
60,Wu and Lin 2012,0,-0.141,0.04,-3.525,270,261,1,0,0,0,0,0,0,1,0,1,0,"GDP per capita, population/counties, minority density, dependency ratio, expenditure dezentralization",1,1,0,1998,2006,0,1,0,GMM,0,0,1,0,Public Choice,2012,1,1.064,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
60,Wu and Lin 2012,0,-0.076,0.037,-2.054054054,270,261,1,0,0,0,0,0,0,1,0,1,0,"GDP per capita, population/counties, minority density, dependency ratio, vertical imbalance",1,1,0,1998,2006,0,1,0,GMM,0,0,1,0,Public Choice,2012,1,1.064,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
61,Jeanneney and Hua 2004,0,0.17,0.096045198,1.77,29,20,1,1,0,0,0,0,0,0,1,0,0,"Interprovincial openness, GDP per capita, urbanization, population density",0,0,1,1992,1998,0,1,0,OLS,1,0,0,0,Review of International Economics,2004,1,1.702,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
61,Jeanneney and Hua 2004,0,0.18,0.095238095,1.89,25,19,1,1,0,0,0,0,0,0,1,0,0,"Interprovincial openness, GDP per capita, urbanization, population density",0,0,1,1992,1998,0,1,0,OLS,1,0,0,0,Review of International Economics,2004,1,1.702,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
61,Jeanneney and Hua 2004,0,0.2,0.079365079,2.52,25,18,1,1,0,0,0,0,0,0,1,0,0,"Interprovincial openness, GDP per capita, urbanization, population density, nonstate/total employment",0,0,1,1992,1998,0,1,0,OLS,1,0,0,0,Review of International Economics,2004,1,1.702,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
61,Jeanneney and Hua 2004,0,0.21,0.078358209,2.68,25,17,1,1,0,0,0,0,0,0,1,0,0,"Interprovincial openness, GDP per capita, urbanization, population density, nonstate/total employment, ratio of assisted unemployed",0,0,1,1992,1998,0,1,0,OLS,1,0,0,0,Review of International Economics,2004,1,1.702,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
61,Jeanneney and Hua 2004,0,0.18,0.086124402,2.09,25,16,1,1,0,0,0,0,0,0,1,0,0,"Interprovincial openness, GDP per capita, urbanization, population density, nonstate/total employment, ratio of assisted unemployed, number of telephones",0,0,1,1992,1998,0,1,0,OLS,1,0,0,0,Review of International Economics,2004,1,1.702,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
61,Jeanneney and Hua 2004,0,0.18,0.075313808,2.39,25,16,1,1,0,0,0,0,0,0,1,0,0,"Interprovincial openness, GDP per capita, urbanization, population density, nonstate/total employment, ratio of assisted unemployed, kilometres of communication lines",0,0,1,1992,1998,0,1,0,OLS,1,0,0,0,Review of International Economics,2004,1,1.702,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
61,Jeanneney and Hua 2004,0,0.09,0.163636364,0.55,29,22,1,1,0,0,0,0,0,0,1,0,0,"GDP per capita, urbanization, nonstate/total employment, ratio of assisted unemployed, kilometres of communication lines",0,0,1,1992,1998,0,1,0,OLS,1,0,0,0,Review of International Economics,2004,1,1.702,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
61,Jeanneney and Hua 2004,1,0.1,0.086206897,1.16,25,14,1,1,0,0,0,0,0,0,1,0,0,"Interprovincial openness, GDP per capita, urbanization, nonstate/total employment, ratio of assisted unemployed, kilometres of lines of communication, instability of export revenues (proxy for terms of trade risk), interaction of trade openness with proxy for terms of trade risk",0,0,1,1992,1998,0,1,0,OLS,1,0,0,0,Review of International Economics,2004,1,1.702,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
61,Jeanneney and Hua 2004,0,0.09,0.078947368,1.14,25,13,1,1,0,0,0,0,0,0,1,0,0,"Interprovincial openness, GDP per capita, urbanization, nonstate/total employment, ratio of assisted unemployed, kilometres of lines of communication, instability of export revenues (proxy for terms of trade risk), interaction of trade openness with proxy for terms of trade risk, instability of fiscal revenues",0,0,1,1992,1998,0,1,0,OLS,1,0,0,0,Review of International Economics,2004,1,1.702,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
61,Jeanneney and Hua 2004,0,0.18,0.081081081,2.22,25,15,1,1,0,0,0,0,0,0,1,0,0,"Interprovincial openness, GDP per capita, urbanization, nonstate/total employment, ratio of assisted unemployed, kilometres of lines of communication, instability of fiscal revenues",0,0,1,1992,1998,0,1,0,OLS,1,0,0,0,Review of International Economics,2004,1,1.702,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
61,Jeanneney and Hua 2004,0,-0.43,0.251461988,-1.71,29,19,1,1,0,0,0,0,0,0,1,0,0,"GDP per capita, urbanization, nonstate/total employment, ratio of assisted unemployed, kilometres of lines of communication, instability of export revenues (proxy for terms of trade risk), interaction of trade openness with proxy for terms of trade risk",0,0,1,1992,1998,0,1,0,OLS,1,0,0,0,Review of International Economics,2004,1,1.702,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
61,Jeanneney and Hua 2004,0,-0.27,0.442622951,-0.61,29,19,1,1,0,0,0,0,0,0,1,0,0,"GDP per capita, urbanization, nonstate/total employment, ratio of assisted unemployed, kilometres of lines of communication, instability of export revenues (proxy for terms of trade risk), interaction of trade openness with proxy for terms of trade risk",0,0,1,1992,1998,0,1,0,OLS,1,0,0,0,Review of International Economics,2004,1,1.702,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
62,Brown and Hunter 2004,1,-0.001,0.002,-0.5,257,248,17,0,0,0,0,1,0,0,1,0,0,"democracy, health and social security spending, GDP per capita, GDP per capita growth, Young population, debt service ratio",1,0,0,1980,1997,0,1,0,Prais-Winsten,0,0,0,1,Comparative Political Studies,2004,0,2.919,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
63,Shelton 2008,0,0.74,0.219,3.378995434,330,311,13,0,0,0,0,0,0,1,1,0,0,"Dependency ratio, government jobs/total employment, GDP per capita growth, ratio of income shares",1,0,0,1965,1992,1,0,0,OLS,1,0,0,0,Journal of Public Economics,2008,1,1.905,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0
63,Shelton 2008,0,0.21,0.239,0.878661088,330,311,13,0,0,0,0,0,0,1,1,0,0,"Dependency ratio, government jobs/total employment, GDP per capita growth, ratio of income shares",1,0,0,1965,1992,1,0,0,OLS,1,0,0,0,Journal of Public Economics,2008,1,1.905,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0
63,Shelton 2008,0,0.997,0.247,4.036437247,330,310,13,0,0,0,0,0,0,1,1,0,0,"Dependency ratio, government jobs/total employment, GDP per capita growth, ratio of income shares, old population",1,0,0,1965,1992,1,0,0,OLS,1,0,0,0,Journal of Public Economics,2008,1,1.905,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0
63,Shelton 2008,1,0.34,0.232,1.465517241,330,309,13,0,0,0,0,0,0,1,1,0,0,"Dependency ratio, government jobs/total employment, GDP per capita growth, ratio of income shares, old population, young population",1,0,0,1965,1992,1,0,0,OLS,1,0,0,0,Journal of Public Economics,2008,1,1.905,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0
64,Kittel and Obinger 2003,0,-0.36,0.16,-2.25,336,307,21,0,0,0,1,0,0,0,1,0,0,"GDP growth, old age, Unemployment, Maastricht dummy, Social insurance in % of taxes, institutional rigidity, fractionalization, leftist government, Christian democratic government",0,1,0,1982,1997,1,0,0,OLS,1,0,0,0,Journal of European Public Policy,2003,0,2.994,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
64,Kittel and Obinger 2003,0,-0.37,0.17,-2.176470588,336,305,21,0,0,0,1,0,0,0,1,0,0,"GDP growth, old age, Unemployment, Maastricht dummy, Social insurance in % of taxes, fractionalization, institutional rigidity, leftist government, Christian democratic government, institutional rigidity x christian democratic government",0,1,0,1982,1997,1,0,0,OLS,1,0,0,0,Journal of European Public Policy,2003,0,2.994,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
64,Kittel and Obinger 2003,0,-0.14,0.15,-0.933333333,336,310,21,0,0,0,1,0,0,0,1,0,0,"GDP growth, old age, Unemployment, Maastricht dummy, Social insurance in % of taxes, fractionalization",0,1,0,1982,1997,1,0,0,OLS,1,0,0,0,Journal of European Public Policy,2003,0,2.994,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
64,Kittel and Obinger 2003,0,-0.35,0.26,-1.346153846,168,138,21,0,0,0,1,0,0,0,1,0,0,"GDP growth, old age, Unemployment,Social insurance in % of taxes, fractionalization, institutional rigidity, leftist government, Christian democratic government, institutional rigidity x christian democratic government",0,1,0,1982,1989,1,0,0,OLS,1,0,0,0,Journal of European Public Policy,2003,0,2.994,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
64,Kittel and Obinger 2003,1,-0.36,0.24,-1.5,168,137,21,0,0,0,1,0,0,0,1,0,0,"GDP growth, old age, Unemployment, Maastricht dummy, Social insurance in % of taxes, fractionalization, institutional rigidity, leftist government, Christian democratic government, institutional rigidity x christian democratic government",0,1,0,1990,1997,1,0,0,OLS,1,0,0,0,Journal of European Public Policy,2003,0,2.994,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
64,Kittel and Obinger 2003,0,-0.4,0.51,-0.784313725,21,16,21,0,0,0,1,0,0,0,1,0,0,"Old age population, unemployment growth",0,0,1,1980,1997,1,0,0,OLS,1,0,0,0,Journal of European Public Policy,2003,0,2.994,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
64,Kittel and Obinger 2003,0,-0.77,0.52,-1.480769231,21,14,21,0,0,0,1,0,0,0,1,0,0,"Old age population, unemployment growth, institutional rigidity, welfare government",0,0,1,1980,1997,1,0,0,OLS,1,0,0,0,Journal of European Public Policy,2003,0,2.994,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
64,Kittel and Obinger 2003,0,-0.81,0.54,-1.5,21,14,21,0,0,0,1,0,0,0,1,0,0,"Old age population, unemployment growth, institutional rigidity, welfare government, institutional rigidity x welfare government",0,0,1,1980,1997,1,0,0,OLS,1,0,0,0,Journal of European Public Policy,2003,0,2.994,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
64,Kittel and Obinger 2003,0,-0.99,0.5,-1.98,21,14,21,0,0,0,1,0,0,0,1,0,0,"Old age population, unemployment growth, institutional rigidity, welfare government,fractionalization",0,0,1,1980,1997,1,0,0,OLS,1,0,0,0,Journal of European Public Policy,2003,0,2.994,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
64,Kittel and Obinger 2003,0,-0.79,0.54,-1.462962963,21,14,21,0,0,0,1,0,0,0,1,0,0,"Old age population, unemployment growth, institutional rigidity, welfare government, social insurance in % of taxes",0,0,1,1980,1997,1,0,0,OLS,1,0,0,0,Journal of European Public Policy,2003,0,2.994,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
65,Razin et al. 2002,0,0.74,0.198391421,3.73,330,311,13,0,0,0,1,0,0,0,1,0,0,"Age dependency ratio, government jobs/employment, GDP per capita growth, rich/middle income share",1,0,0,1965,1992,1,0,0,OLS,1,0,0,0,Journal of Political Economy,2002,1,5.247,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
65,Razin et al. 2002,1,0.792,0.235014837,3.37,330,310,13,0,0,0,1,0,0,0,1,0,0,"Age dependency ratio, government jobs/employment, GDP per capita growth, rich/middle income share, unemployment",1,0,0,1965,1992,1,0,0,OLS,1,0,0,0,Journal of Political Economy,2002,1,5.247,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
66,Hays et al. 2005,1,-1.747,0.372,-4.696236559,599,572,17,0,1,0,0,0,0,0,1,0,0,"Deindustrialization, imports x deindustrialization, imports, GDP per capita, old age population, trade union density",1,0,0,1960,2000,0,0,1,OLS,1,0,0,0,International Organization,2005,0,4.517,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0
66,Hays et al. 2005,0,2.106,0.487,4.324435318,599,572,17,0,1,0,0,0,0,0,1,0,0,"Deindustrialization, imports x deindustrialization, imports, GDP per capita, old age population, trade union density",1,0,0,1960,2000,0,0,1,OLS,1,0,0,0,International Organization,2005,0,4.517,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0
67,Jahn 2006,1,-0.057,0.015,-3.8,336,285,16,0,0,0,1,0,0,0,1,0,0,"GDP growth, unemployment, pension, strength of leftist parties, strength of centric parties, corporatism, effective number of parties, financial openness, EU membership, economic shocks, diffusion",1,1,0,1980,2001,1,0,0,OLS,1,0,0,0,International Organization,2005,0,4.517,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
67,Jahn 2006,0,-0.122,0.102,-1.196078431,336,285,16,0,0,0,1,0,0,0,0,1,0,"GDP growth, unemployment, pension, strength of leftist parties, strength of centric parties, corporatism, effective number of parties, financial openness, EU membership, economic shocks, diffusion",1,1,0,1980,2001,1,0,0,OLS,1,0,0,0,International Organization,2005,0,4.517,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
67,Jahn 2006,0,-0.023,0.013,-1.769230769,320,284,16,0,0,0,1,0,0,0,1,0,0,"GDP growth, unemployment, pension, strength of leftist parties, strength of centric parties, corporatism, veto points, financial openness, EU membership, economic shocks, diffusion",1,1,0,1980,2001,1,0,0,OLS,1,0,0,0,International Organization,2005,0,4.517,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
67,Jahn 2006,0,-0.069,0.043,-1.604651163,320,284,16,0,0,0,1,0,0,0,0,1,0,"GDP growth, unemployment, pension, strength of leftist parties, strength of centric parties, corporatism, veto points, financial openness, EU membership, economic shocks, diffusion",1,1,0,1980,2001,1,0,0,OLS,1,0,0,0,International Organization,2005,0,4.517,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
68,Blais et al. 1993,1,4.62,1.439252336,3.21,420,410,15,1,0,0,0,0,0,0,1,0,0,"leftist government (proportion of cabinet seats of left minus cabinet seats of the right), GDP per capita, unemployment, inflation, old age population, minority government",0,0,0,1960,1987,1,0,0,OLS,1,0,0,0,American Journal of Political Science,1993,0,5.22,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
68,Blais et al. 1993,0,5.25,1.491477273,3.52,420,410,15,1,0,0,0,0,0,0,1,0,0,"leftist government (proportion of cabinet seats of left minus cabinet seats of the right), GDP per capita, unemployment, inflation, old age population, minority government",0,0,0,1960,1987,1,0,0,OLS,1,0,0,0,American Journal of Political Science,1993,0,5.22,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
69,Jin and Zou 2002,0,0.058,0.041816871,1.387,345,288,32,1,0,0,0,0,0,0,1,0,0,"Expenditure decentralization, GDP per capita, subnational government elected, federal vs unitary state, political central bank, urban population, inflation",1,0,0,1980,1994,0,0,1,OLS,1,0,0,0,Journal of Urban Economics,2002,1,2.292,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
69,Jin and Zou 2002,0,0.048,0.042253521,1.136,346,289,32,1,0,0,0,0,0,0,1,0,0,"Revenue decentralization, GDP per capita, subnational government elected, federal vs unitary state, political central bank, urban population, inflation",1,0,0,1980,1994,0,0,1,OLS,1,0,0,0,Journal of Urban Economics,2002,1,2.292,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
69,Jin and Zou 2002,0,0.079,0.036557149,2.161,347,290,32,1,0,0,0,0,0,0,1,0,0,"Vertical imbalance, GDP per capita, subnational government elected, federal vs unitary state, political central bank, urban population, inflation",1,0,0,1980,1994,0,0,1,OLS,1,0,0,0,Journal of Urban Economics,2002,1,2.292,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
69,Jin and Zou 2002,1,0.021,0.020428016,1.028,345,288,32,1,0,0,0,0,0,0,1,0,0,"Expenditure decentralization, GDP per capita, subnational government elected, federal vs unitary state, political central bank, urban population, inflation",1,0,0,1980,1994,0,0,1,FGLS,0,0,0,1,Journal of Urban Economics,2002,1,2.292,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
69,Jin and Zou 2002,0,0.056,0.02018018,2.775,346,289,32,1,0,0,0,0,0,0,1,0,0,"Revenue decentralization, GDP per capita, subnational government elected, federal vs unitary state, political central bank, urban population, inflation",1,0,0,1980,1994,0,0,1,FGLS,0,0,0,1,Journal of Urban Economics,2002,1,2.292,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
69,Jin and Zou 2002,0,0.058,0.019768234,2.934,347,290,32,1,0,0,0,0,0,0,1,0,0,"Vertical imbalance, GDP per capita, subnational government elected, federal vs unitary state, political central bank, urban population, inflation",1,0,0,1980,1994,0,0,1,FGLS,0,0,0,1,Journal of Urban Economics,2002,1,2.292,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
70,Stein 1999,0,0.1,0.033222591,3.01,23,19,23,1,0,0,0,0,0,0,1,0,0,"Public debt, old age population",0,0,1,1990,1995,0,1,0,OLS,1,0,0,0,Journal of Applied Economics,1999,1,0.252,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
70,Stein 1999,0,0.11,0.041509434,2.65,19,14,19,1,0,0,0,0,0,0,1,0,0,"Public debt, old age population, expenditure decentralization",0,0,1,1990,1995,0,1,0,OLS,1,0,0,0,Journal of Applied Economics,1999,1,0.252,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
70,Stein 1999,0,0.07,0.038251366,1.83,19,14,19,1,0,0,0,0,0,0,1,0,0,"Public debt, old age population, expenditure vertical fiscal imbalance",0,0,1,1990,1995,0,1,0,OLS,1,0,0,0,Journal of Applied Economics,1999,1,0.252,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
70,Stein 1999,0,0.08,0.047337278,1.69,17,12,17,1,0,0,0,0,0,0,1,0,0,"Public debt, old age population, Latin America vertical fiscal imbalance borrowing autonomy",0,0,1,1990,1995,0,1,0,OLS,1,0,0,0,Journal of Applied Economics,1999,1,0.252,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
70,Stein 1999,0,0.06,0.042553191,1.41,17,12,17,1,0,0,0,0,0,0,1,0,0,"Public debt, old age population, expenditure vertical fiscal imbalance borrwing autonomy",0,0,1,1990,1995,0,1,0,OLS,1,0,0,0,Journal of Applied Economics,1999,1,0.252,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
70,Stein 1999,1,0.05,0.044642857,1.12,14,9,14,1,0,0,0,0,0,0,1,0,0,"Public debt, old age population, expenditure vertical fiscal imbalance discretionality in transfers",0,0,1,1990,1995,0,1,0,OLS,1,0,0,0,Journal of Applied Economics,1999,1,0.252,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
70,Stein 1999,0,0.08,0.046242775,1.73,17,11,17,1,0,0,0,0,0,0,1,0,0,"Public debt, old age population, expenditure vertical fiscal imbalance borrwing autonomy, expenditure decentralization",0,0,1,1990,1995,0,1,0,OLS,1,0,0,0,Journal of Applied Economics,1999,1,0.252,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
70,Stein 1999,0,0.07,0.048275862,1.45,14,8,14,1,0,0,0,0,0,0,1,0,0,"Public debt, old age population, expenditure vertical fiscal imbalance discretionality in transfers, expenditure decentralization",0,0,1,1990,1995,0,1,0,OLS,1,0,0,0,Journal of Applied Economics,1999,1,0.252,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
71,Pampel and Williamson 1988,0,0.008,0.034,0.235294118,143,114,18,0,0,0,1,0,0,0,1,0,0,"GDP, Old age population, Vote/population, electoral competition, leftist rule, rightist rule, union scope, strike days, unemployment, inflation",0,0,0,1950,1980,1,0,0,GLS,0,0,0,1,American Journal of Sociology,1988,0,3.764,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
71,Pampel and Williamson 1988,0,0.002,0.009,0.222222222,143,114,18,0,0,0,1,0,0,0,1,0,0,"GDP, Old age population, Vote/population, electoral competition, leftist rule, rightist rule, union scope, strike days, unemployment, inflation",0,0,0,1950,1980,1,0,0,GLS,0,0,0,1,American Journal of Sociology,1988,0,3.764,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
71,Pampel and Williamson 1988,0,-0.014,0.06,-0.233333333,143,114,18,0,0,0,1,0,0,0,1,0,0,"GDP, Old age population, Vote/population, electoral competition, leftist rule, rightist rule, union scope, strike days, unemployment, inflation",0,0,0,1950,1980,1,0,0,OLS,1,0,0,0,American Journal of Sociology,1988,0,3.764,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
71,Pampel and Williamson 1988,1,-0.003,0.012,-0.25,122,95,18,0,0,0,1,0,0,0,1,0,0,"GDP, Old age population, Vote/population, electoral competition, leftist rule, rightist rule, union scope, strike days, unemployment, inflation",0,0,0,1950,1980,1,0,0,GLS,1,0,0,0,American Journal of Sociology,1988,0,3.764,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
72,Crepaz and Moser 2004,0,-0.001,0.005,-0.2,572,542,15,0,1,0,0,0,0,0,1,0,0,"Proportionality of electoral system, bicameralism, capital deregulation, , old age population, unemployment, inflation, GDP per capita, left cabinet, oil dummy",1,0,0,1960,1996,1,0,0,OLS,1,0,0,0,Comparative Political Studies,2004,0,2.919,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0
72,Crepaz and Moser 2004,0,0.05,0.05,1,572,542,15,0,1,0,0,0,0,0,0,1,0,"Proportionality of electoral system, bicameralism, capital deregulation, , old age population, unemployment, inflation, GDP per capita, left cabinet, oil dummy",1,0,0,1960,1996,1,0,0,OLS,1,0,0,0,Comparative Political Studies,2004,0,2.919,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0
72,Crepaz and Moser 2004,1,0.04,0.01,4,572,544,15,1,0,0,0,0,0,0,1,0,0,"Proportionality of electoral system, bicameralism, capital deregulation, , old age population, unemployment, inflation, GDP per capita, left cabinet, oil dummy",1,0,0,1960,1996,1,0,0,OLS,1,0,0,0,Comparative Political Studies,2004,0,2.919,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
72,Crepaz and Moser 2004,0,0.29,0.12,2.416666667,572,544,15,1,0,0,0,0,0,0,0,1,0,"Proportionality of electoral system, bicameralism, capital deregulation, , old age population, unemployment, inflation, GDP per capita, left cabinet, oil dummy",1,0,0,1960,1996,1,0,0,OLS,1,0,0,0,Comparative Political Studies,2004,0,2.919,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
